,Name,_step,epoch,train_loss,_runtime,val_loss,_timestamp,val_accuracy,train_accuracy,trainer/global_step,test_loss,test_accuracy,_wandb,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
391,atomic-sweep-408,12222,52.0,0.13533008098602295,434.2222261428833,0.11808012425899506,1722683486.5827773,0.9587339758872986,0.9453125,12168,1.4432852268218994,0.7170000076293945,{'runtime': 432},False,0.8200483960668927,0.9973679681333668,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.734080033087022e-05,6,0.000768817083294929,32,False
392,silvery-sweep-407,7051,30.0,0.2303657978773117,403.3962879180908,0.21105298399925232,1722683078.728344,0.9275173544883728,0.8984375,7020,1.0745501518249512,0.7138000130653381,{'runtime': 402},False,0.8433610239552884,0.992137747075256,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.5539369786788937e-07,6,0.0008720865264372604,32,False
393,stilted-sweep-406,8462,36.0,0.17272073030471802,306.03935146331787,0.18401408195495603,1722683040.8195364,0.9347956776618958,0.9453125,8424,1.151792049407959,0.7127000093460083,{'runtime': 304},False,0.8892644497735722,0.9940642686316636,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.090752314710161e-05,6,0.0007749729319641408,32,False
394,effortless-sweep-405,12926,55.0,0.2077234387397766,729.8193442821503,0.14704862236976624,1722682660.0998042,0.9492521286010742,0.9296875,12870,1.351689696311951,0.6848999857902527,{'runtime': 728},False,0.8079785683765529,0.99632548100991,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.709526306206802e-05,6,0.00025775153611323694,32,False
395,devout-sweep-404,31257,133.0,0.2627754509449005,1101.4659111499786,0.15123657882213593,1722682720.590547,0.9699185490608216,0.921875,31122,1.3660868406295776,0.6378999948501587,{'runtime': 1100},False,0.8633027374498807,0.9962432932191868,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.935595160485289e-05,6,5.5951520994262584e-05,32,False
396,drawn-sweep-403,7051,30.0,0.35420703887939453,403.19434809684753,0.37265744805336,1722681915.8782382,0.874098539352417,0.8671875,7020,1.066926121711731,0.6814000010490417,{'runtime': 402},False,0.8509905221085532,0.9910098570508912,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.5672359908551713e-05,6,0.00027060851942328984,32,False
397,gentle-sweep-402,8697,37.0,0.18806327879428864,310.4916162490845,0.18601226806640625,1722681606.9918242,0.9420071840286256,0.9375,8658,1.1266212463378906,0.7001000046730042,{'runtime': 309},False,0.8726373503599757,0.9951404793752012,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.534599333834152e-05,6,0.00036966815087278727,32,False
398,copper-sweep-401,11751,50.0,0.10091660916805267,658.5221824645996,0.10498251020908356,1722681498.6490076,0.9682825803756714,0.984375,11700,1.383883357048035,0.6887000203132629,{'runtime': 657},False,0.8257923800188661,0.9942601734330502,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.342006039805662e-05,6,0.00039974354992018847,32,False
399,cerulean-sweep-400,10107,43.0,0.20069456100463867,361.9982080459595,0.1696138083934784,1722681283.588144,0.9511885643005372,0.921875,10062,1.153836965560913,0.685699999332428,{'runtime': 360},False,0.8465995364023007,0.9906654111939966,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.4317419097298312e-05,6,0.0002881757857755542,32,False
400,dark-sweep-399,129017,549.0,0.593079686164856,5886.080117702484,0.6027752757072449,1722686838.9533796,0.8007478713989258,0.796875,128466,1.0615309476852417,0.635699987411499,{'runtime': 5884},False,0.883088315443021,0.9977648487069716,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.13700234172791e-05,6,4.441296337640896e-06,32,False
401,ethereal-sweep-398,9637,41.0,0.2238903641700745,347.19044852256775,0.2535770535469055,1722680904.3820257,0.918870210647583,0.9296875,9594,1.1042089462280271,0.675599992275238,{'runtime': 346},False,0.827582093714597,0.9939235117197444,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.906013073896266e-07,6,0.00022532324997265237,32,False
402,curious-sweep-397,8931,38.0,0.19118168950080872,495.63324785232544,0.13636574149131775,1722680823.084245,0.9530916213989258,0.921875,8892,1.1898090839385986,0.7178000211715698,{'runtime': 494},False,0.8260861450409371,0.9918846004077876,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.8459167461789224e-05,6,0.000687370505023281,32,False
403,wandering-sweep-396,8462,36.0,0.08749278634786606,304.7011058330536,0.13919280469417572,1722680544.8063247,0.9540598392486572,0.9765625,8424,1.2014353275299072,0.7199000120162964,{'runtime': 303},False,0.8423254758739853,0.9938214214860154,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.438825253488308e-05,6,0.0009178347832021216,32,False
404,gentle-sweep-395,10577,45.0,0.1443864405155182,379.2767281532288,0.09908650815486908,1722680223.097181,0.9663795232772828,0.9296875,10530,1.3269953727722168,0.7251999974250793,{'runtime': 378},False,0.8219809583020847,0.9988493744176244,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.83635770591368e-05,6,0.0009942775859972926,32,False
405,snowy-sweep-394,10341,44.0,0.17592647671699524,585.1405515670776,0.13800735771656036,1722680309.8732145,0.9535590410232544,0.921875,10296,1.341408371925354,0.7001000046730042,{'runtime': 583},False,0.8981510037481771,0.9930710134084736,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.9949339027879566e-05,6,0.0005636352857179718,32,False
406,clean-sweep-393,9871,42.0,0.1740565150976181,556.8793141841888,0.1153581440448761,1722679710.4351492,0.9608039259910583,0.9296875,9828,1.3111066818237305,0.7207000255584717,{'runtime': 555},False,0.8365587381159911,0.9908865426051212,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.751697079776843e-06,6,0.000969723206402582,32,False
407,wobbly-sweep-392,36427,155.0,0.31493231654167175,1291.6365666389463,0.2243409603834152,1722679830.4000406,0.9458800554275512,0.921875,36270,1.254728078842163,0.6481000185012817,{'runtime': 1290},False,0.8310029485645378,0.998594375744678,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.53989532360982e-05,6,4.083623750158885e-05,32,False
408,scarlet-sweep-391,12691,54.0,0.11959250271320344,713.634533405304,0.09496789425611496,1722679137.9216163,0.9727230072021484,0.9765625,12636,1.3585240840911863,0.6923999786376953,{'runtime': 712},False,0.8766738664181526,0.9916994908811844,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.530687543324843e-06,6,0.0003579285361778569,32,False
409,good-sweep-390,9637,41.0,0.17665351927280426,347.2494213581085,0.147495299577713,1722678526.0350373,0.9484508633613586,0.921875,9594,1.295743465423584,0.7150999903678894,{'runtime': 346},False,0.8393823000070962,0.9972587939208774,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.2470583086493e-05,6,0.0007486201716682453,32,False
410,avid-sweep-389,10811,46.0,0.10170140862464903,603.9561402797699,0.15061043202877045,1722678409.8719463,0.9460136294364928,0.9609375,10764,1.4885687828063965,0.7041000127792358,{'runtime': 602},False,0.8438079757307925,0.993884820896917,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.94159896359795e-05,6,0.0009796979977682886,32,False
411,hearty-sweep-388,12927,55.0,0.14083416759967804,459.5443778038025,0.10757771879434586,1722678164.4196787,0.9597689509391784,0.9453125,12870,1.5142810344696045,0.7107999920845032,{'runtime': 458},False,0.8228019107443928,0.9988601481580212,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.691791752066853e-05,6,0.0009635769260355172,32,False
412,icy-sweep-387,9636,41.0,0.2900429666042328,540.4470083713531,0.1867697536945343,1722677790.5514965,0.9376335740089417,0.890625,9594,1.1661275625228882,0.6965000033378601,{'runtime': 539},False,0.8397463120812404,0.9979600717986598,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.640560516806166e-05,6,0.00036687369190690014,32,False
413,drawn-sweep-386,20212,86.0,0.19541797041893005,715.6259531974792,0.1723814159631729,1722677690.8946233,0.95826655626297,0.9375,20124,1.3237652778625488,0.645799994468689,{'runtime': 714},False,0.8127255923018591,0.9983096247166524,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.507701503137334e-05,6,9.586237479949454e-05,32,False
414,likely-sweep-385,8932,38.0,0.24510091543197632,319.6059181690216,0.14228808879852295,1722676962.0187652,0.9529914259910583,0.9140625,8892,1.1997475624084473,0.7206000089645386,{'runtime': 318},False,0.8074956883022623,0.9982156460890992,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.410665232226501e-05,6,0.0006618579765706361,32,False
415,devoted-sweep-384,15041,64.0,0.17450594902038574,845.3675780296326,0.11568181961774826,1722677232.413697,0.9685162901878356,0.9609375,14976,1.468363881111145,0.6626999974250793,{'runtime': 844},False,0.8228689369068372,0.9937338588666244,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.810418977163024e-05,6,0.00022151042775566592,32,False
416,legendary-sweep-383,92357,393.0,0.3665428161621094,4270.438146114349,0.3289060592651367,1722680938.431117,0.9084869027137756,0.875,91962,1.136749267578125,0.6504999995231628,{'runtime': 4269},False,0.8469808108257175,0.990674321814816,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.943584027687248e-06,6,1.170680012274049e-05,32,False
417,autumn-sweep-382,9402,40.0,0.11533346772193909,335.29178524017334,0.1869904398918152,1722676628.9727542,0.9373664259910583,0.984375,9360,1.2408517599105835,0.6965000033378601,{'runtime': 334},False,0.8281765053598299,0.9919852832809088,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.5091501587109846e-05,6,0.00044041022105455933,32,False
418,silver-sweep-381,10341,44.0,0.25053614377975464,579.0638144016266,0.16403265297412872,1722676369.1459284,0.9473490715026855,0.9140625,10296,1.2633482217788696,0.6933000087738037,{'runtime': 577},False,0.8940566781865383,0.9951578289226014,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.095688856517772e-05,6,0.0003517740816278642,32,False
419,distinctive-sweep-380,11282,48.0,0.1759604662656784,550.7629833221436,0.2127467542886734,1722676651.7471783,0.92701655626297,0.9375,11232,1.3115843534469604,0.6686000227928162,{'runtime': 549},False,0.8833737198470066,0.9903489526558372,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.808574947652734e-06,6,0.000231726545908145,32,False
420,stellar-sweep-379,19742,84.0,0.1681138277053833,694.7369270324707,0.13148397207260132,1722676279.967075,0.9705528616905212,0.9609375,19656,1.421446442604065,0.652400016784668,{'runtime': 693},False,0.8810940900851463,0.991117387057436,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.837856969711068e-05,6,0.00011321206525533518,32,False
421,noble-sweep-378,19741,84.0,0.38236814737319946,1102.454709291458,0.4283405542373657,1722675774.2108524,0.868088960647583,0.8828125,19656,1.0880476236343384,0.6420000195503235,{'runtime': 1101},False,0.8357599341446733,0.9943043308320988,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.797794752258687e-05,6,5.029401483117084e-05,32,False
422,fast-sweep-377,36192,154.0,0.17794348299503326,1275.453777551651,0.15428994596004486,1722675571.5496943,0.9700186848640442,0.9453125,36036,1.3686447143554688,0.6420000195503235,{'runtime': 1274},False,0.8794141947528893,0.995366916529642,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.0995639709533344e-05,6,5.1162389052800287e-05,32,False
423,royal-sweep-376,10811,46.0,0.1391603648662567,607.1414437294006,0.13819169998168945,1722674654.7527978,0.953125,0.9609375,10764,1.2701424360275269,0.7121000289916992,{'runtime': 605},False,0.8022892242106188,0.9979010124117484,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.987437424751804e-05,6,0.0005061838139695053,32,False
424,zany-sweep-375,11987,51.0,0.12745709717273712,425.253057718277,0.11861158907413484,1722674282.7679667,0.9640424847602844,0.9609375,11934,1.3467241525650024,0.6869000196456909,{'runtime': 424},False,0.8219762858090273,0.9919503289616622,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.984238810750848e-05,6,0.00029870746824025,32,False
425,feasible-sweep-374,7286,31.0,0.21615532040596008,414.4603707790375,0.2318885624408722,1722674033.7062447,0.9200053215026855,0.921875,7254,1.080008029937744,0.7039999961853027,{'runtime': 413},False,0.823817421544241,0.998192163997992,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.5368170569721072e-05,6,0.0007713502660674627,32,False
426,iconic-sweep-373,46767,199.0,0.13593485951423645,2181.95002412796,0.13826264441013336,1722676083.6970472,0.9755942821502686,0.9921875,46566,1.3981512784957886,0.6351000070571899,{'runtime': 2180},False,0.8499958381977071,0.99756575398264,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.2140796567568904e-05,6,3.778943829055041e-05,32,False
427,gallant-sweep-372,11047,47.0,0.1431286633014679,392.9775016307831,0.09912247210741044,1722673843.9165516,0.9671808481216432,0.9609375,10998,1.2955043315887451,0.717199981212616,{'runtime': 391},False,0.8535567403873577,0.990099037794835,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1928963793705504e-05,6,0.0007544044775146434,32,False
428,dashing-sweep-371,7522,32.0,0.2371051013469696,365.7055604457855,0.23866839706897736,1722673886.8567784,0.9151642918586732,0.890625,7488,1.1255685091018677,0.7128000259399414,{'runtime': 364},False,0.8819215871105,0.995417864268596,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.44290484804067e-05,6,0.0005777708310250947,32,False
429,comfy-sweep-370,11282,48.0,0.06547211855649948,402.42676162719727,0.1175662949681282,1722673433.6743066,0.9608373641967772,0.984375,11232,1.395681381225586,0.708899974822998,{'runtime': 400},False,0.8857556041094442,0.99404657141257,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.2372983283977476e-05,6,0.0009503109544198552,32,False
430,hopeful-sweep-369,7522,32.0,0.2639073431491852,359.20203948020935,0.2284701466560364,1722673509.9592865,0.9234107732772828,0.921875,7488,1.035824179649353,0.705299973487854,{'runtime': 357},False,0.8398906966754407,0.9936466258837144,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.864702875417969e-05,6,0.000495968095241081,32,False
431,frosty-sweep-368,15276,65.0,0.064957395195961,857.1593632698059,0.06983327120542526,1722673604.2228234,0.98210471868515,0.984375,15210,1.4626084566116333,0.6858999729156494,{'runtime': 855},False,0.8959122998293243,0.9904547963736128,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.684570017535775e-05,6,0.0003113859580425148,32,False
432,swept-sweep-367,10342,44.0,0.13076801598072052,369.5622317790985,0.1295592039823532,1722673014.9744568,0.9577323794364928,0.9453125,10296,1.2582478523254397,0.7069000005722046,{'runtime': 368},False,0.8034109078479945,0.9917827647823096,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8144889710159483e-05,6,0.0007545756320639323,32,False
433,sparkling-sweep-366,8696,37.0,0.16919806599617004,487.10974526405334,0.1616327166557312,1722672732.2895052,0.9452123641967772,0.921875,8658,1.180724859237671,0.7232000231742859,{'runtime': 485},False,0.880636598661344,0.998179908916824,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.295163567108507e-05,6,0.0008137163561229133,32,False
434,avid-sweep-365,10812,46.0,0.10720466822385788,384.12887716293335,0.09567873924970628,1722672633.329852,0.9674479365348816,0.9609375,10764,1.2980856895446775,0.7261000275611877,{'runtime': 382},False,0.8576072500994654,0.9949666223220864,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.661820960250568e-05,6,0.0009699775687783308,32,False
435,youthful-sweep-364,15747,67.0,0.22935184836387632,724.1179001331329,0.11017739772796632,1722673134.6163511,0.97102028131485,0.9296875,15678,1.3863070011138916,0.6704000234603882,{'runtime': 723},False,0.8615786547543126,0.9952008931016892,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.205608283614197e-06,6,0.00018423282601851115,32,False
436,floral-sweep-363,7757,33.0,0.19955562055110931,278.4656021595001,0.19761331379413605,1722672236.9689562,0.9289529919624328,0.921875,7722,1.1380856037139893,0.7121000289916992,{'runtime': 277},False,0.8645139765077949,0.9951986631673804,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.96491415168179e-06,6,0.0007583235748767394,32,False
437,gentle-sweep-362,10576,45.0,0.18777154386043549,591.9813189506531,0.09312915802001952,1722672229.289592,0.9699519276618958,0.9296875,10530,1.2610609531402588,0.7290999889373779,{'runtime': 590},False,0.8718557326590356,0.9971119562952888,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.576901879069973e-05,6,0.0008451275065401218,32,False
438,dazzling-sweep-361,9402,40.0,0.11883384734392166,458.9286150932312,0.15172867476940155,1722672397.714431,0.9478833079338074,0.953125,9360,1.2059961557388306,0.7182000279426575,{'runtime': 457},False,0.8302865515178612,0.9920473778528806,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.140691291693999e-05,6,0.0007995785297887235,32,False
439,helpful-sweep-360,8932,38.0,0.17596310377120972,321.1760585308075,0.16975829005241394,1722671945.6342394,0.9420740008354188,0.921875,8892,1.1884291172027588,0.7152000069618225,{'runtime': 320},False,0.8319368695061196,0.9931781984663228,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.1664117737589166e-06,6,0.0005423540354539684,32,False
440,spring-sweep-359,7051,30.0,0.24589096009731293,400.4392535686493,0.24816693365573883,1722671619.8649223,0.9119925498962402,0.890625,7020,1.1026253700256348,0.713100016117096,{'runtime': 399},False,0.8352553685421005,0.9935876178258568,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.7884838833752743e-05,6,0.0009590884146940464,32,False
441,skilled-sweep-358,9167,39.0,0.14213111996650696,327.4848003387451,0.14060424268245697,1722671608.6240473,0.9536257982254028,0.953125,9126,1.221345067024231,0.710099995136261,{'runtime': 326},False,0.8918717828760623,0.9968471960874304,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.263458400369551e-05,6,0.0006665481120216653,32,False
442,fallen-sweep-357,10342,44.0,0.0955062136054039,489.3338055610657,0.1178065687417984,1722671925.9158115,0.96340811252594,0.984375,10296,1.2387174367904663,0.7059999704360962,{'runtime': 487},False,0.8081541914426059,0.9967570196654806,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.939232990370117e-06,6,0.000556268720053637,32,False
443,ethereal-sweep-356,12222,52.0,0.06502144038677216,433.9730317592621,0.08747541904449463,1722671265.5512447,0.9700520634651184,0.96875,12168,1.4455039501190186,0.7166000008583069,{'runtime': 432},False,0.8944370760162669,0.9906315688036738,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.743741635060837e-06,6,0.000937304166075002,32,False
444,crisp-sweep-355,9402,40.0,0.09173248708248138,444.35560965538025,0.11291138082742692,1722671424.2827816,0.9622729420661926,0.953125,9360,1.2383192777633667,0.7239000201225281,{'runtime': 443},False,0.8026264501220148,0.991076316058346,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8726826038230617e-05,6,0.0009039472694759124,32,False
445,rural-sweep-354,18566,79.0,0.18002453446388245,1027.2122433185575,0.14636142551898956,1722671204.7919984,0.9578325152397156,0.9375,18486,1.4574722051620483,0.6546000242233276,{'runtime': 1026},False,0.8850210586304158,0.9936734810752677,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.295508670373883e-05,6,0.00014528373592365533,32,False
446,legendary-sweep-353,20447,87.0,0.21264544129371643,720.3151762485504,0.18420805037021637,1722670816.8809433,0.9560630321502686,0.921875,20358,1.2151029109954834,0.6686999797821045,{'runtime': 719},False,0.8575368135990499,0.994205675179355,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.201067252850123e-05,6,8.825205006117707e-05,32,False
447,restful-sweep-352,13162,56.0,0.12742957472801208,629.1074676513672,0.12924374639987946,1722670963.5016468,0.96360844373703,0.96875,13104,1.416610598564148,0.6700999736785889,{'runtime': 628},False,0.8759332465516395,0.9903267428490172,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.2947920548693e-05,6,0.0002635894261881918,32,False
448,radiant-sweep-351,7756,33.0,0.1815270185470581,441.1244640350342,0.21535103023052216,1722670163.5866652,0.9221420884132384,0.9375,7722,1.0997570753097534,0.7156999707221985,{'runtime': 439},False,0.8643662182161206,0.9976454108734252,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.8489177559051408e-05,6,0.0006539220095525924,32,False
449,olive-sweep-350,8227,35.0,0.18757137656211853,294.92632269859314,0.20122767984867096,1722670081.680261,0.9313902258872986,0.9375,8190,1.0885274410247805,0.7105000019073486,{'runtime': 293},False,0.8783428807839329,0.991643126527188,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.5605515627479492e-05,6,0.00046291348730695495,32,False
450,misunderstood-sweep-349,11047,47.0,0.1036878302693367,392.92542147636414,0.10594691336154938,1722669771.2047994,0.9680488705635072,0.9765625,10998,1.3671437501907349,0.6858999729156494,{'runtime': 391},False,0.8473672061070289,0.99573590148081,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.631114333315225e-05,6,0.0004472620987952229,32,False
451,scarlet-sweep-348,15042,64.0,0.06676439940929413,718.805939912796,0.06750481575727463,1722670321.122491,0.9783987998962402,0.984375,14976,1.5633867979049685,0.6978999972343445,{'runtime': 717},False,0.8751976205160819,0.9959883537042878,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.277025595770759e-05,6,0.0004448430708271022,32,False
452,lilac-sweep-347,15746,67.0,0.11672578752040864,878.6959714889526,0.12735266983509064,1722669708.3671095,0.9620392918586732,0.96875,15678,1.3973852396011353,0.670799970626831,{'runtime': 877},False,0.8371040802035493,0.9983236190170324,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.116650430467604e-07,6,0.0001780046257527905,32,False
453,noble-sweep-346,13867,59.0,0.4446209967136383,661.1646683216095,0.40535929799079895,1722669584.8335285,0.8703258633613586,0.8671875,13806,1.0685994625091553,0.6517000198364258,{'runtime': 660},False,0.8169212514369618,0.9979948326136956,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.639357169629188e-05,6,7.722336448468321e-05,32,False
454,pretty-sweep-345,28437,121.0,0.3107593357563019,997.3448452949524,0.2570246160030365,1722669365.6846902,0.9297542572021484,0.90625,28314,1.2041616439819336,0.6506999731063843,{'runtime': 996},False,0.8881436755564461,0.99389845451934,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.813578196830046e-05,6,5.08904505348493e-05,32,False
455,worthy-sweep-344,9871,42.0,0.2724829316139221,554.751707315445,0.18827073276042935,1722668813.9816644,0.9340277910232544,0.9140625,9828,1.2979187965393066,0.6829000115394592,{'runtime': 553},False,0.8644184442853131,0.9912361044371064,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.171149542276363e-05,6,0.0004212607133075069,32,False
456,volcanic-sweep-343,10107,43.0,0.1383562684059143,358.5968532562256,0.10526742041110992,1722668354.9360163,0.9667134284973145,0.9375,10062,1.2269659042358398,0.7315999865531921,{'runtime': 357},False,0.870425096265573,0.996121688215638,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.604537068243342e-05,6,0.0008632553141658014,32,False
457,lunar-sweep-342,10341,44.0,0.20557346940040588,584.8148393630981,0.2149440348148346,1722668239.9406714,0.9256476759910583,0.9375,10296,1.3227994441986084,0.6773999929428101,{'runtime': 583},False,0.8719024109313641,0.9931492355183362,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.9353972213435565e-05,6,0.0003718961118572102,32,False
458,effortless-sweep-341,7522,32.0,0.21193549036979675,271.07885122299194,0.263230562210083,1722667981.7446182,0.9084535241127014,0.953125,7488,1.1008553504943848,0.691100001335144,{'runtime': 268},False,0.8587612217847653,0.993482718745832,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.110672035910088e-05,6,0.0004300098706492303,32,False
459,grateful-sweep-340,9872,42.0,0.2662690281867981,352.395138502121,0.11362604796886444,1722667696.9797366,0.961104452610016,0.90625,9828,1.2508126497268677,0.7218000292778015,{'runtime': 351},False,0.8147975912145381,0.9940517664459244,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.9115938377989383e-05,6,0.0009034260967123012,32,False
460,chocolate-sweep-339,9871,42.0,0.12615278363227844,563.3469669818878,0.12999923527240753,1722667636.490434,0.9575988054275512,0.953125,9828,1.2561132907867432,0.7006999850273132,{'runtime': 560},False,0.8703941325433291,0.9974885438429872,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.796264335390092e-05,6,0.0005146007207446081,32,False
461,ethereal-sweep-338,10107,43.0,0.15748552978038788,361.0601694583893,0.14845779538154602,1722667329.6845584,0.9539596438407898,0.96875,10062,1.267329216003418,0.6851000189781189,{'runtime': 359},False,0.811632636112691,0.9933547618790208,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.635442045729906e-05,6,0.0004023402415196268,32,False
462,jolly-sweep-337,15042,64.0,0.0994335487484932,534.637396812439,0.08937755227088928,1722666957.0826929,0.9765958786010742,0.96875,14976,1.451752781867981,0.6789000034332275,{'runtime': 533},False,0.87127054752715,0.9963406930267766,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.861410353193265e-06,6,0.0002554608476845257,32,False
463,icy-sweep-336,10342,44.0,0.25299137830734253,369.323876619339,0.2610912024974823,1722666408.2489266,0.9173009991645812,0.9140625,10296,1.107469916343689,0.6766999959945679,{'runtime': 368},False,0.8132872571995141,0.9977450909582688,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.3368626877952692e-05,6,0.00018897869159398853,32,False
464,electric-sweep-335,22091,94.0,0.23368793725967407,1231.6445407867432,0.1211986243724823,1722667058.3135617,0.9709535241127014,0.9296875,21996,1.4906947612762451,0.6541000008583069,{'runtime': 1230},False,0.8654040892988707,0.995373747366058,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.585724058920471e-05,6,0.0001136599516961393,32,False
465,fanciful-sweep-334,62512,266.0,0.47912177443504333,2879.072651863098,0.3735211491584778,1722668906.848802,0.8919604420661926,0.8359375,62244,1.1211274862289429,0.6438000202178955,{'runtime': 2877},False,0.8890854040456471,0.9978453162540192,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.851996061586723e-05,6,1.6855683695426507e-05,32,False
466,confused-sweep-333,11047,47.0,0.1123962178826332,393.7306091785431,0.11862486600875854,1722666024.482272,0.9634414911270142,0.96875,10998,1.2230156660079956,0.70660001039505,{'runtime': 392},False,0.8402065239550118,0.9923834996742876,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.42956585074749e-05,6,0.0004780250934158735,32,False
467,sunny-sweep-332,11516,49.0,0.187737375497818,641.0670042037964,0.10987746715545654,1722665812.4851582,0.9618723392486572,0.953125,11466,1.4561386108398438,0.7110000252723694,{'runtime': 639},False,0.8655181877577635,0.9973708364139628,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.829424192704028e-05,6,0.0009742195522614872,32,False
